user_id,food_id,rating,interaction_type,timestamp,user_type,food_cuisine,food_category
110,266,,viewed,2024-12-30 15:56:12.064481,busy_professional,American,Appetizer
110,154,,viewed,2024-08-20 15:56:12.064649,busy_professional,American,Appetizer
110,257,,viewed,2025-03-09 15:56:12.064817,busy_professional,Malaysian,Appetizer
110,362,,viewed,2024-12-22 15:56:12.064984,busy_professional,Malaysian,Breakfast
111,266,,viewed,2024-09-21 15:56:12.066078,cooking_enthusiast,American,Appetizer
111,304,,viewed,2025-05-27 15:56:12.066254,cooking_enthusiast,Thai,Breakfast
111,316,,viewed,2024-11-11 15:56:12.066430,cooking_enthusiast,Indian,Lunch
111,342,3.2,cooked,2025-05-26 15:56:12.066615,cooking_enthusiast,Indian,Dessert
111,283,,viewed,2025-05-04 15:56:12.066786,cooking_enthusiast,Italian,Appetizer
111,63,,viewed,2025-03-02 15:56:12.066955,cooking_enthusiast,Thai,Dessert
111,38,,viewed,2025-06-26 15:56:12.067125,cooking_enthusiast,Italian,Breakfast
111,378,4.1,rated,2025-04-11 15:56:12.067294,cooking_enthusiast,Malaysian,Appetizer
111,164,,viewed,2025-04-03 15:56:12.067463,cooking_enthusiast,Malaysian,Breakfast
111,1,5.0,cooked,2024-08-25 15:56:12.067632,cooking_enthusiast,Chinese,Breakfast
111,267,4.6,rated,2025-01-31 15:56:12.067813,cooking_enthusiast,American,Dinner
111,213,5.0,rated,2024-08-06 15:56:12.067983,cooking_enthusiast,Malaysian,Appetizer
111,240,4.8,cooked,2025-04-21 15:56:12.068151,cooking_enthusiast,Chinese,Dessert
111,296,1.3,rated,2024-09-04 15:56:12.068333,cooking_enthusiast,Japanese,Dinner
111,89,4.5,rated,2024-12-11 15:56:12.068502,cooking_enthusiast,Thai,Breakfast
111,88,5.0,rated,2025-06-02 15:56:12.068669,cooking_enthusiast,Thai,Appetizer
111,42,,viewed,2025-03-31 15:56:12.068836,cooking_enthusiast,Chinese,Appetizer
111,177,,viewed,2025-05-22 15:56:12.069004,cooking_enthusiast,Indian,Lunch
111,203,4.8,cooked,2025-06-27 15:56:12.069173,cooking_enthusiast,Thai,Dessert
111,163,3.1,rated,2025-06-15 15:56:12.069354,cooking_enthusiast,Japanese,Dessert
111,4,,viewed,2025-04-19 15:56:12.069535,cooking_enthusiast,Chinese,Breakfast
112,185,,viewed,2024-11-05 15:56:12.070503,comfort_seeker,Indian,Dinner
112,154,4.3,rated,2024-10-24 15:56:12.070691,comfort_seeker,American,Appetizer
112,23,4.8,rated,2024-09-19 15:56:12.070861,comfort_seeker,Italian,Dinner
112,267,4.6,rated,2025-01-11 15:56:12.071030,comfort_seeker,American,Dinner
112,151,2.7,rated,2025-05-12 15:56:12.071211,comfort_seeker,Chinese,Dessert
112,234,3.9,cooked,2025-05-05 15:56:12.071381,comfort_seeker,American,Lunch
112,88,3.9,rated,2024-09-06 15:56:12.071563,comfort_seeker,Thai,Appetizer
112,38,5.0,rated,2024-07-29 15:56:12.071742,comfort_seeker,Italian,Breakfast
112,132,4.5,rated,2024-09-23 15:56:12.071913,comfort_seeker,American,Breakfast
112,38,3.9,cooked,2025-05-12 15:56:12.072081,comfort_seeker,Italian,Breakfast
112,184,4.8,rated,2024-08-13 15:56:12.072249,comfort_seeker,Italian,Breakfast
112,234,,viewed,2024-09-23 15:56:12.072417,comfort_seeker,American,Lunch
112,10,4.7,cooked,2024-08-27 15:56:12.072586,comfort_seeker,Italian,Appetizer
113,277,,viewed,2025-07-11 15:56:12.073514,comfort_seeker,Italian,Appetizer
113,61,4.7,rated,2024-08-22 15:56:12.073687,comfort_seeker,American,Appetizer
113,383,,viewed,2025-02-28 15:56:12.073871,comfort_seeker,Italian,Breakfast
113,293,4.2,cooked,2025-02-05 15:56:12.074040,comfort_seeker,Italian,Dessert
113,266,,viewed,2024-09-12 15:56:12.074209,comfort_seeker,American,Appetizer
113,333,,viewed,2024-11-22 15:56:12.074534,comfort_seeker,Italian,Appetizer
113,321,,viewed,2025-06-20 15:56:12.074723,comfort_seeker,Italian,Lunch
113,232,,viewed,2024-11-30 15:56:12.074902,comfort_seeker,American,Breakfast
113,328,2.2,cooked,2025-06-07 15:56:12.075090,comfort_seeker,Indian,Dinner
113,149,5.0,cooked,2025-06-13 15:56:12.075259,comfort_seeker,Italian,Breakfast
113,51,4.3,rated,2025-06-30 15:56:12.075429,comfort_seeker,American,Lunch
113,234,,viewed,2024-11-06 15:56:12.075607,comfort_seeker,American,Lunch
113,120,,viewed,2025-07-04 15:56:12.075801,comfort_seeker,Indian,Dinner
113,149,4.5,rated,2024-08-03 15:56:12.075975,comfort_seeker,Italian,Breakfast
113,283,4.4,cooked,2025-06-25 15:56:12.076143,comfort_seeker,Italian,Appetizer
113,385,4.6,cooked,2024-12-12 15:56:12.076313,comfort_seeker,Italian,Breakfast
113,2,,viewed,2025-07-19 15:56:12.076482,comfort_seeker,American,Appetizer
113,345,,viewed,2025-03-31 15:56:12.076668,comfort_seeker,Japanese,Breakfast
113,217,4.4,cooked,2025-05-05 15:56:12.076838,comfort_seeker,Italian,Lunch
113,10,,viewed,2024-08-09 15:56:12.077005,comfort_seeker,Italian,Appetizer
113,260,,viewed,2025-04-08 15:56:12.077186,comfort_seeker,Chinese,Breakfast
114,102,,viewed,2024-11-09 15:56:12.078348,adventurous,Thai,Lunch
114,330,,viewed,2025-05-28 15:56:12.078537,adventurous,Thai,Breakfast
114,229,3.3,cooked,2025-02-22 15:56:12.078738,adventurous,Indian,Dinner
114,169,3.7,cooked,2024-08-12 15:56:12.078914,adventurous,Korean,Breakfast
114,133,4.6,rated,2024-08-09 15:56:12.079090,adventurous,Malaysian,Dessert
114,36,4.1,rated,2024-08-20 15:56:12.079371,adventurous,Korean,Breakfast
114,303,,viewed,2024-12-08 15:56:12.079564,adventurous,Korean,Lunch
114,47,,viewed,2025-06-03 15:56:12.079741,adventurous,Indian,Lunch
114,279,5.0,rated,2024-08-06 15:56:12.079937,adventurous,Malaysian,Appetizer
114,217,,viewed,2025-05-13 15:56:12.080112,adventurous,Italian,Lunch
114,317,,viewed,2024-10-25 15:56:12.080285,adventurous,Malaysian,Appetizer
114,378,4.9,rated,2024-09-16 15:56:12.080460,adventurous,Malaysian,Appetizer
114,290,,viewed,2025-02-03 15:56:12.080634,adventurous,Korean,Appetizer
114,233,4.0,rated,2024-10-08 15:56:12.080809,adventurous,Thai,Dinner
114,260,,viewed,2024-09-30 15:56:12.080984,adventurous,Chinese,Breakfast
114,29,4.3,rated,2025-03-23 15:56:12.081159,adventurous,Chinese,Dinner
114,87,,viewed,2024-07-29 15:56:12.081333,adventurous,Korean,Lunch
114,281,,viewed,2025-03-11 15:56:12.081511,adventurous,Indian,Breakfast
114,196,4.7,cooked,2025-03-21 15:56:12.081685,adventurous,Italian,Dessert
114,388,4.7,cooked,2024-12-31 15:56:12.081873,adventurous,Malaysian,Lunch
114,330,,viewed,2025-05-10 15:56:12.082047,adventurous,Thai,Breakfast
114,201,,viewed,2024-11-25 15:56:12.082229,adventurous,Malaysian,Breakfast
115,49,,viewed,2024-09-28 15:56:12.083244,comfort_seeker,Malaysian,Dinner
115,61,,viewed,2025-05-19 15:56:12.083424,comfort_seeker,American,Appetizer
115,2,,viewed,2024-12-09 15:56:12.083595,comfort_seeker,American,Appetizer
115,11,,viewed,2025-06-03 15:56:12.083797,comfort_seeker,Indian,Lunch
115,333,,viewed,2024-09-27 15:56:12.083970,comfort_seeker,Italian,Appetizer
115,234,,viewed,2025-07-04 15:56:12.084140,comfort_seeker,American,Lunch
115,4,,viewed,2024-09-18 15:56:12.084321,comfort_seeker,Chinese,Breakfast
115,38,4.7,cooked,2025-05-16 15:56:12.084490,comfort_seeker,Italian,Breakfast
115,333,5.0,rated,2024-12-16 15:56:12.084661,comfort_seeker,Italian,Appetizer
116,116,3.9,rated,2025-04-12 15:56:12.085583,cooking_enthusiast,Malaysian,Dessert
116,236,,viewed,2024-12-07 15:56:12.085766,cooking_enthusiast,Japanese,Dinner
116,53,4.7,cooked,2024-09-06 15:56:12.085954,cooking_enthusiast,Japanese,Dessert
116,109,,viewed,2025-03-03 15:56:12.086131,cooking_enthusiast,Thai,Breakfast
116,266,,viewed,2024-11-03 15:56:12.086302,cooking_enthusiast,American,Appetizer
116,362,,viewed,2024-11-17 15:56:12.086485,cooking_enthusiast,Malaysian,Breakfast
116,368,,viewed,2024-09-21 15:56:12.086661,cooking_enthusiast,Thai,Breakfast
116,12,,viewed,2024-07-27 15:56:12.086843,cooking_enthusiast,American,Appetizer
116,219,2.8,cooked,2024-10-06 15:56:12.087024,cooking_enthusiast,Indian,Dessert
116,102,,viewed,2024-08-02 15:56:12.087194,cooking_enthusiast,Thai,Lunch
116,266,4.3,rated,2024-11-22 15:56:12.087364,cooking_enthusiast,American,Appetizer
116,39,,viewed,2024-09-07 15:56:12.087537,cooking_enthusiast,Japanese,Breakfast
116,345,5.0,rated,2025-02-04 15:56:12.087706,cooking_enthusiast,Japanese,Breakfast
116,355,4.0,rated,2025-03-13 15:56:12.087887,cooking_enthusiast,American,Lunch
116,209,,viewed,2025-06-04 15:56:12.088061,cooking_enthusiast,Japanese,Dessert
116,236,5.0,cooked,2024-09-03 15:56:12.088229,cooking_enthusiast,Japanese,Dinner
116,283,,viewed,2024-11-25 15:56:12.088410,cooking_enthusiast,Italian,Appetizer
116,307,,viewed,2024-11-12 15:56:12.088582,cooking_enthusiast,Thai,Dessert
116,297,4.1,rated,2024-09-10 15:56:12.088752,cooking_enthusiast,Thai,Appetizer
116,271,4.5,rated,2025-01-07 15:56:12.088922,cooking_enthusiast,American,Breakfast
116,335,4.9,cooked,2024-12-03 15:56:12.089092,cooking_enthusiast,Thai,Dinner
116,53,,viewed,2025-02-18 15:56:12.089261,cooking_enthusiast,Japanese,Dessert
117,230,5.0,cooked,2024-12-09 15:56:12.090220,busy_professional,Malaysian,Breakfast
117,126,3.6,rated,2025-06-17 15:56:12.090394,busy_professional,Malaysian,Appetizer
117,74,,viewed,2025-04-08 15:56:12.090579,busy_professional,Thai,Appetizer
117,154,,viewed,2024-07-23 15:56:12.090749,busy_professional,American,Appetizer
117,399,,viewed,2024-08-27 15:56:12.090932,busy_professional,Japanese,Dessert
117,213,,viewed,2024-10-29 15:56:12.091102,busy_professional,Malaysian,Appetizer
117,378,,viewed,2024-09-05 15:56:12.091270,busy_professional,Malaysian,Appetizer
117,132,,viewed,2025-04-30 15:56:12.091439,busy_professional,American,Breakfast
117,2,,viewed,2025-05-08 15:56:12.091610,busy_professional,American,Appetizer
117,154,,viewed,2024-10-19 15:56:12.091779,busy_professional,American,Appetizer
117,164,,viewed,2024-10-04 15:56:12.091959,busy_professional,Malaysian,Breakfast
117,362,5.0,rated,2024-09-26 15:56:12.092131,busy_professional,Malaysian,Breakfast
117,33,1.4,rated,2024-08-07 15:56:12.092312,busy_professional,Korean,Lunch
117,257,,viewed,2025-01-05 15:56:12.092480,busy_professional,Malaysian,Appetizer
117,308,,viewed,2024-12-29 15:56:12.092665,busy_professional,Japanese,Lunch
118,113,,viewed,2025-03-05 15:56:12.093611,comfort_seeker,Malaysian,Lunch
118,149,,viewed,2024-09-06 15:56:12.093791,comfort_seeker,Italian,Breakfast
118,38,,viewed,2024-12-28 15:56:12.093979,comfort_seeker,Italian,Breakfast
118,293,4.4,rated,2025-02-17 15:56:12.094149,comfort_seeker,Italian,Dessert
118,10,4.7,cooked,2025-06-30 15:56:12.094317,comfort_seeker,Italian,Appetizer
118,26,5.0,cooked,2025-02-06 15:56:12.094522,comfort_seeker,American,Lunch
119,73,3.3,cooked,2025-06-06 15:56:12.095523,comfort_seeker,Korean,Appetizer
119,88,3.6,rated,2024-12-08 15:56:12.095712,comfort_seeker,Thai,Appetizer
119,154,,viewed,2024-11-06 15:56:12.096005,comfort_seeker,American,Appetizer
119,2,5.0,cooked,2025-03-27 15:56:12.096192,comfort_seeker,American,Appetizer
119,232,,viewed,2024-08-19 15:56:12.096378,comfort_seeker,American,Breakfast
119,232,,viewed,2024-09-05 15:56:12.096548,comfort_seeker,American,Breakfast
119,2,4.8,rated,2024-12-01 15:56:12.096717,comfort_seeker,American,Appetizer
119,10,4.9,rated,2024-09-06 15:56:12.096885,comfort_seeker,Italian,Appetizer
119,321,,viewed,2025-04-20 15:56:12.097053,comfort_seeker,Italian,Lunch
119,385,4.8,rated,2025-05-19 15:56:12.097222,comfort_seeker,Italian,Breakfast
119,61,5.0,rated,2024-12-11 15:56:12.097400,comfort_seeker,American,Appetizer
119,217,4.3,cooked,2025-01-16 15:56:12.097568,comfort_seeker,Italian,Lunch
119,233,,viewed,2025-01-28 15:56:12.097750,comfort_seeker,Thai,Dinner
119,2,4.8,rated,2024-09-21 15:56:12.097930,comfort_seeker,American,Appetizer
119,383,,viewed,2024-11-22 15:56:12.098098,comfort_seeker,Italian,Breakfast
119,23,,viewed,2024-11-03 15:56:12.098265,comfort_seeker,Italian,Dinner
119,8,2.7,rated,2025-05-22 15:56:12.098447,comfort_seeker,Chinese,Dessert
120,372,4.4,cooked,2025-03-23 15:56:12.099365,busy_professional,American,Breakfast
120,2,5.0,rated,2025-06-21 15:56:12.099537,busy_professional,American,Appetizer
120,391,5.0,rated,2024-10-10 15:56:12.099705,busy_professional,Malaysian,Appetizer
120,31,4.0,rated,2024-08-18 15:56:12.099904,busy_professional,Indian,Breakfast
120,2,,viewed,2025-04-17 15:56:12.100075,busy_professional,American,Appetizer
120,372,,viewed,2024-11-14 15:56:12.100244,busy_professional,American,Breakfast
121,385,4.5,rated,2025-03-07 15:56:12.101165,comfort_seeker,Italian,Breakfast
121,184,,viewed,2025-03-19 15:56:12.101340,comfort_seeker,Italian,Breakfast
121,132,4.9,cooked,2025-03-20 15:56:12.101510,comfort_seeker,American,Breakfast
121,293,,viewed,2025-02-04 15:56:12.101678,comfort_seeker,Italian,Dessert
121,149,3.8,cooked,2025-03-09 15:56:12.101847,comfort_seeker,Italian,Breakfast
121,234,4.1,rated,2024-07-30 15:56:12.102030,comfort_seeker,American,Lunch
121,385,,viewed,2024-07-30 15:56:12.102206,comfort_seeker,Italian,Breakfast
121,10,4.7,cooked,2025-02-10 15:56:12.102375,comfort_seeker,Italian,Appetizer
121,38,5.0,rated,2025-05-27 15:56:12.102544,comfort_seeker,Italian,Breakfast
121,2,4.4,cooked,2025-02-07 15:56:12.102712,comfort_seeker,American,Appetizer
122,257,5.0,rated,2025-01-25 15:56:12.103630,busy_professional,Malaysian,Appetizer
122,391,4.4,cooked,2025-02-16 15:56:12.103818,busy_professional,Malaysian,Appetizer
122,74,,viewed,2024-11-11 15:56:12.104016,busy_professional,Thai,Appetizer
122,266,,viewed,2024-10-11 15:56:12.104187,busy_professional,American,Appetizer
122,257,,viewed,2024-10-01 15:56:12.104356,busy_professional,Malaysian,Appetizer
122,355,3.5,rated,2025-02-25 15:56:12.104538,busy_professional,American,Lunch
122,128,,viewed,2024-10-06 15:56:12.104720,busy_professional,Korean,Lunch
122,111,1.9,rated,2025-07-23 15:56:12.104902,busy_professional,Chinese,Lunch
122,164,4.6,cooked,2025-06-02 15:56:12.105071,busy_professional,Malaysian,Breakfast
122,257,4.8,cooked,2024-12-11 15:56:12.105240,busy_professional,Malaysian,Appetizer
122,213,5.0,cooked,2025-02-25 15:56:12.105406,busy_professional,Malaysian,Appetizer
122,362,,viewed,2024-09-17 15:56:12.105577,busy_professional,Malaysian,Breakfast
122,391,4.8,rated,2024-11-19 15:56:12.105745,busy_professional,Malaysian,Appetizer
122,213,,viewed,2025-06-15 15:56:12.105921,busy_professional,Malaysian,Appetizer
122,362,4.2,rated,2024-12-21 15:56:12.106091,busy_professional,Malaysian,Breakfast
122,164,,viewed,2025-03-16 15:56:12.106257,busy_professional,Malaysian,Breakfast
123,323,,viewed,2025-03-17 15:56:12.107231,cooking_enthusiast,Italian,Breakfast
123,109,,viewed,2024-11-17 15:56:12.107407,cooking_enthusiast,Thai,Breakfast
123,73,4.0,rated,2024-07-31 15:56:12.107576,cooking_enthusiast,Korean,Appetizer
123,82,,viewed,2025-07-19 15:56:12.107762,cooking_enthusiast,Italian,Dinner
123,293,4.4,rated,2025-02-09 15:56:12.107952,cooking_enthusiast,Italian,Dessert
123,383,,viewed,2024-08-15 15:56:12.108124,cooking_enthusiast,Italian,Breakfast
124,267,3.9,cooked,2025-03-24 15:56:12.109049,comfort_seeker,American,Dinner
124,240,3.6,cooked,2025-04-29 15:56:12.109237,comfort_seeker,Chinese,Dessert
124,10,,viewed,2025-04-19 15:56:12.109408,comfort_seeker,Italian,Appetizer
124,266,4.8,rated,2024-12-04 15:56:12.109579,comfort_seeker,American,Appetizer
124,295,3.6,rated,2024-08-21 15:56:12.109763,comfort_seeker,Korean,Appetizer
124,266,4.3,cooked,2025-04-17 15:56:12.109948,comfort_seeker,American,Appetizer
124,23,3.7,rated,2025-01-06 15:56:12.110151,comfort_seeker,Italian,Dinner
124,23,,viewed,2025-01-03 15:56:12.110327,comfort_seeker,Italian,Dinner
124,2,,viewed,2025-01-15 15:56:12.110503,comfort_seeker,American,Appetizer
124,61,,viewed,2025-04-18 15:56:12.110673,comfort_seeker,American,Appetizer
124,44,,viewed,2024-09-27 15:56:12.110857,comfort_seeker,Malaysian,Appetizer
124,132,,viewed,2024-09-13 15:56:12.111025,comfort_seeker,American,Breakfast
124,217,4.6,cooked,2024-09-22 15:56:12.111194,comfort_seeker,Italian,Lunch
124,26,,viewed,2025-01-29 15:56:12.111371,comfort_seeker,American,Lunch
124,277,4.5,cooked,2024-09-14 15:56:12.111540,comfort_seeker,Italian,Appetizer
124,325,,viewed,2024-10-26 15:56:12.111722,comfort_seeker,Korean,Dinner
124,385,4.8,cooked,2024-09-09 15:56:12.111892,comfort_seeker,Italian,Breakfast
124,215,,viewed,2024-08-31 15:56:12.112086,comfort_seeker,Chinese,Dinner
125,19,3.8,cooked,2024-11-10 15:56:12.113157,cooking_enthusiast,Thai,Breakfast
125,203,,viewed,2025-07-08 15:56:12.113333,cooking_enthusiast,Thai,Dessert
125,89,4.5,cooked,2024-11-29 15:56:12.113503,cooking_enthusiast,Thai,Breakfast
125,63,4.0,rated,2024-12-12 15:56:12.113677,cooking_enthusiast,Thai,Dessert
125,5,4.9,rated,2024-08-08 15:56:12.113846,cooking_enthusiast,Japanese,Breakfast
125,143,4.5,cooked,2025-06-01 15:56:12.114035,cooking_enthusiast,Indian,Appetizer
125,85,4.1,rated,2025-03-16 15:56:12.114206,cooking_enthusiast,Indian,Lunch
125,6,,viewed,2025-05-12 15:56:12.114389,cooking_enthusiast,Korean,Dinner
125,71,,viewed,2025-02-27 15:56:12.114563,cooking_enthusiast,Japanese,Appetizer
125,2,,viewed,2024-10-18 15:56:12.114744,cooking_enthusiast,American,Appetizer
125,71,4.6,rated,2025-06-07 15:56:12.114914,cooking_enthusiast,Japanese,Appetizer
125,23,4.3,cooked,2024-12-24 15:56:12.115083,cooking_enthusiast,Italian,Dinner
125,66,,viewed,2024-10-17 15:56:12.115252,cooking_enthusiast,Japanese,Appetizer
125,273,,viewed,2025-05-23 15:56:12.115420,cooking_enthusiast,Chinese,Lunch
125,228,4.1,rated,2024-11-21 15:56:12.115589,cooking_enthusiast,Indian,Appetizer
125,161,,viewed,2024-10-11 15:56:12.115766,cooking_enthusiast,Japanese,Lunch
125,177,,viewed,2024-08-12 15:56:12.115944,cooking_enthusiast,Indian,Lunch
125,222,4.4,cooked,2025-06-04 15:56:12.116115,cooking_enthusiast,Chinese,Breakfast
125,84,4.9,cooked,2024-11-15 15:56:12.116284,cooking_enthusiast,Chinese,Appetizer
125,217,,viewed,2025-06-07 15:56:12.116452,cooking_enthusiast,Italian,Lunch
125,333,4.2,rated,2024-10-14 15:56:12.116621,cooking_enthusiast,Italian,Appetizer
125,316,,viewed,2025-06-18 15:56:12.116789,cooking_enthusiast,Indian,Lunch
126,116,,viewed,2025-05-15 15:56:12.117799,cooking_enthusiast,Malaysian,Dessert
126,36,,viewed,2025-06-02 15:56:12.117994,cooking_enthusiast,Korean,Breakfast
126,332,,viewed,2025-03-15 15:56:12.118167,cooking_enthusiast,Japanese,Breakfast
126,304,4.5,rated,2024-12-07 15:56:12.118337,cooking_enthusiast,Thai,Breakfast
126,261,,viewed,2024-09-28 15:56:12.118508,cooking_enthusiast,Thai,Breakfast
126,339,4.9,cooked,2024-09-26 15:56:12.118677,cooking_enthusiast,Japanese,Breakfast
126,84,3.7,rated,2025-04-09 15:56:12.118862,cooking_enthusiast,Chinese,Appetizer
126,330,,viewed,2025-06-05 15:56:12.119032,cooking_enthusiast,Thai,Breakfast
126,190,4.4,cooked,2025-04-21 15:56:12.119201,cooking_enthusiast,Japanese,Breakfast
127,332,,viewed,2024-08-24 15:56:12.120208,cooking_enthusiast,Japanese,Breakfast
127,340,,viewed,2024-10-02 15:56:12.120388,cooking_enthusiast,Korean,Breakfast
127,146,4.7,cooked,2025-03-28 15:56:12.120560,cooking_enthusiast,Indian,Appetizer
127,383,4.3,cooked,2024-11-28 15:56:12.120735,cooking_enthusiast,Italian,Breakfast
127,351,,viewed,2025-07-03 15:56:12.120904,cooking_enthusiast,Indian,Appetizer
127,181,,viewed,2024-07-26 15:56:12.121088,cooking_enthusiast,Chinese,Lunch
127,149,5.0,cooked,2024-11-01 15:56:12.121258,cooking_enthusiast,Italian,Breakfast
127,130,,viewed,2025-02-28 15:56:12.121440,cooking_enthusiast,Malaysian,Dinner
127,295,,viewed,2025-06-28 15:56:12.121609,cooking_enthusiast,Korean,Appetizer
127,234,4.5,rated,2025-01-22 15:56:12.121779,cooking_enthusiast,American,Lunch
127,136,5.0,rated,2025-03-03 15:56:12.121948,cooking_enthusiast,Korean,Dessert
127,26,,viewed,2025-03-26 15:56:12.122129,cooking_enthusiast,American,Lunch
127,217,4.4,rated,2025-01-02 15:56:12.122297,cooking_enthusiast,Italian,Lunch
127,234,,viewed,2025-01-18 15:56:12.122466,cooking_enthusiast,American,Lunch
127,389,4.6,rated,2024-10-17 15:56:12.122634,cooking_enthusiast,Indian,Appetizer
128,19,,viewed,2025-06-18 15:56:12.123628,adventurous,Thai,Breakfast
128,16,1.9,rated,2025-05-10 15:56:12.123816,adventurous,Malaysian,Dinner
128,231,,viewed,2025-07-13 15:56:12.124002,adventurous,Thai,Breakfast
128,66,4.4,cooked,2024-08-18 15:56:12.124176,adventurous,Japanese,Appetizer
128,58,4.4,rated,2024-08-01 15:56:12.124346,adventurous,Chinese,Breakfast
128,222,4.1,rated,2024-11-02 15:56:12.124516,adventurous,Chinese,Breakfast
128,123,,viewed,2024-11-13 15:56:12.124689,adventurous,Thai,Breakfast
128,63,4.2,rated,2025-03-28 15:56:12.124859,adventurous,Thai,Dessert
128,162,,viewed,2024-08-20 15:56:12.125034,adventurous,Japanese,Breakfast
128,345,,viewed,2025-01-20 15:56:12.125205,adventurous,Japanese,Breakfast
128,180,3.8,rated,2025-02-25 15:56:12.125376,adventurous,Thai,Appetizer
128,85,4.0,rated,2024-11-01 15:56:12.125561,adventurous,Indian,Lunch
128,88,,viewed,2025-03-02 15:56:12.125729,adventurous,Thai,Appetizer
128,180,5.0,cooked,2024-09-20 15:56:12.125945,adventurous,Thai,Appetizer
129,378,4.5,cooked,2025-02-23 15:56:12.126959,busy_professional,Malaysian,Appetizer
129,391,4.8,rated,2024-10-23 15:56:12.127135,busy_professional,Malaysian,Appetizer
129,21,,viewed,2025-01-13 15:56:12.127305,busy_professional,Chinese,Appetizer
129,76,,viewed,2025-05-08 15:56:12.127483,busy_professional,Chinese,Breakfast
129,84,,viewed,2024-12-27 15:56:12.127656,busy_professional,Chinese,Appetizer
129,4,4.6,rated,2025-01-10 15:56:12.127825,busy_professional,Chinese,Breakfast
129,362,,viewed,2024-10-15 15:56:12.128008,busy_professional,Malaysian,Breakfast
129,76,5.0,rated,2025-02-22 15:56:12.128178,busy_professional,Chinese,Breakfast
129,362,,viewed,2024-12-06 15:56:12.128346,busy_professional,Malaysian,Breakfast
129,213,5.0,cooked,2025-06-08 15:56:12.128513,busy_professional,Malaysian,Appetizer
129,4,4.7,rated,2025-01-03 15:56:12.128684,busy_professional,Chinese,Breakfast
130,204,4.9,rated,2024-12-04 15:56:12.129650,busy_professional,American,Dessert
130,346,,viewed,2024-11-13 15:56:12.129825,busy_professional,Malaysian,Appetizer
130,342,3.5,rated,2025-02-10 15:56:12.130029,busy_professional,Indian,Dessert
130,201,,viewed,2025-02-20 15:56:12.130199,busy_professional,Malaysian,Breakfast
130,12,4.4,cooked,2025-05-02 15:56:12.130367,busy_professional,American,Appetizer
130,68,,viewed,2025-07-13 15:56:12.130550,busy_professional,Japanese,Lunch
130,355,,viewed,2025-03-11 15:56:12.130720,busy_professional,American,Lunch
130,374,4.5,rated,2024-08-12 15:56:12.130888,busy_professional,Malaysian,Breakfast
130,358,4.6,rated,2025-02-18 15:56:12.131056,busy_professional,Malaysian,Breakfast
130,353,4.3,rated,2025-02-25 15:56:12.131223,busy_professional,American,Appetizer
130,317,,viewed,2025-02-15 15:56:12.131393,busy_professional,Malaysian,Appetizer
130,374,,viewed,2025-02-23 15:56:12.131559,busy_professional,Malaysian,Breakfast
130,352,,viewed,2025-06-02 15:56:12.131742,busy_professional,Indian,Breakfast
130,378,4.6,rated,2025-01-07 15:56:12.131910,busy_professional,Malaysian,Appetizer
130,85,,viewed,2025-02-20 15:56:12.132103,busy_professional,Indian,Lunch
130,51,4.7,cooked,2025-03-26 15:56:12.132273,busy_professional,American,Lunch
130,355,5.0,rated,2025-07-01 15:56:12.132440,busy_professional,American,Lunch
130,266,,viewed,2025-05-06 15:56:12.132611,busy_professional,American,Appetizer
130,257,,viewed,2025-02-16 15:56:12.132779,busy_professional,Malaysian,Appetizer
130,271,4.2,cooked,2025-07-04 15:56:12.132954,busy_professional,American,Breakfast
130,204,4.8,cooked,2025-04-09 15:56:12.133123,busy_professional,American,Dessert
130,127,,viewed,2025-05-06 15:56:12.133291,busy_professional,American,Breakfast
130,346,,viewed,2024-09-07 15:56:12.133461,busy_professional,Malaysian,Appetizer
130,161,,viewed,2025-05-31 15:56:12.133648,busy_professional,Japanese,Lunch
131,126,,viewed,2025-06-28 15:56:12.134689,adventurous,Malaysian,Appetizer
131,399,2.9,cooked,2025-07-09 15:56:12.134878,adventurous,Japanese,Dessert
131,85,,viewed,2025-02-22 15:56:12.135050,adventurous,Indian,Lunch
131,52,,viewed,2025-04-24 15:56:12.135234,adventurous,Japanese,Dinner
131,203,4.8,rated,2024-11-18 15:56:12.135405,adventurous,Thai,Dessert
131,266,4.5,rated,2024-10-06 15:56:12.135575,adventurous,American,Appetizer
131,234,4.5,rated,2025-03-21 15:56:12.135747,adventurous,American,Lunch
131,343,,viewed,2025-07-05 15:56:12.135929,adventurous,Korean,Dessert
131,350,,viewed,2024-09-13 15:56:12.136124,adventurous,Indian,Breakfast
131,232,4.8,rated,2025-06-22 15:56:12.136306,adventurous,American,Breakfast
131,257,4.2,cooked,2025-05-25 15:56:12.136477,adventurous,Malaysian,Appetizer
131,277,3.8,rated,2025-06-10 15:56:12.136650,adventurous,Italian,Appetizer
131,283,4.8,rated,2024-10-07 15:56:12.136820,adventurous,Italian,Appetizer
131,234,4.3,cooked,2024-12-23 15:56:12.136988,adventurous,American,Lunch
131,340,4.7,rated,2025-04-08 15:56:12.137157,adventurous,Korean,Breakfast
131,366,,viewed,2025-06-11 15:56:12.137340,adventurous,Japanese,Dessert
131,19,4.3,cooked,2025-05-26 15:56:12.137509,adventurous,Thai,Breakfast
132,256,2.6,rated,2024-07-30 15:56:12.138565,health_conscious,Malaysian,Dessert
132,259,5.0,cooked,2024-10-20 15:56:12.138751,health_conscious,Thai,Dessert
